Winner,win_by,last_round,last_round_time,date_time,R_fighter,B_fighter,R_current_lose_streak,B_current_lose_streak,R_current_win_streak,B_current_win_streak,R_wins,B_wins,R_age,B_age,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_KD,B_KD,R_SIG_STR._landed,R_SIG_STR._attempted,B_SIG_STR._landed,B_SIG_STR._attempted,R_TOTAL_STR._landed,R_TOTAL_STR._attempted,B_TOTAL_STR._landed,B_TOTAL_STR._attempted,R_TD_landed,R_TD_attempted,B_TD_landed,B_TD_attempted,R_total_no._fights,B_total_no._fights,R_SIG_STR._attempted_total,R_SIG_STR._landed_total,R_TOTAL_STR._attempted_total,R_TOTAL_STR._landed_total,R_TD_attempted_total,R_TD_landed_total,B_SIG_STR._attempted_total,B_SIG_STR._landed_total,B_TOTAL_STR._attempted_total,B_TOTAL_STR._landed_total,B_TD_attempted_total,B_TD_landed_total,fight_time,R_fight_time_total,B_fight_time_total,R_SIG_STR._faced_total,B_SIG_STR._faced_total,R_SIG_STR._defended_total,B_SIG_STR._defended_total,R_TOTAL_STR._faced_total,B_TOTAL_STR._faced_total,R_TOTAL_STR._defended_total,B_TOTAL_STR._defended_total,R_TD_faced_total,B_TD_faced_total,R_TD_defended_total,B_TD_defended_total,R_KD_total,B_KD_total,R_finish,B_finish,R_finish_total,B_finish_total,R_SIG_STR._probability,R_SIG_STR._defence_probability,R_SIG_STR._rate,R_TOTAL_STR._probability,R_TOTAL_STR._defence_probability,R_TOTAL_STR._rate,R_TD_probability,R_TD_defence_probability,R_TD_rate,R_KD_rate,R_win_probability,R_finish_rate,B_SIG_STR._probability,B_SIG_STR._defence_probability,B_SIG_STR._rate,B_TOTAL_STR._probability,B_TOTAL_STR._defence_probability,B_TOTAL_STR._rate,B_TD_probability,B_TD_defence_probability,B_TD_rate,B_KD_rate,B_win_probability,B_finish_rate,R_PageRank,B_PageRank,R_Katz,B_Katz,R_Betweeness,B_Betweeness,R_Closeness,B_Closeness,R_HarmonicScore,B_HarmonicScore
1.0,Decision - Unanimous,3,300,2015-04-25,Michael Bisping,CB Dollaway,1.0,1.0,0.0,0.0,15.0,9.0,36.0,31.0,1.0,1.0,9.0,2.0,0,1,75,202,47,131,80,207,49,134,0,0,2,8,22.0,15.0,1797.0,695.0,1979.0,862.0,32.0,8.0,467.0,226.0,644.0,364.0,33.0,16.0,900,8900.0,4406.0,1258.0,442.0,870.0,247.0,1436.0,593.0,894.0,283.0,37.0,13.0,26.0,12.0,2.0,2.0,0,0,3.0,2.0,0.3867557039510295,0.6915739268680445,0.20191011235955056,0.4355735219807984,0.6225626740947076,0.22235955056179774,0.25,0.7027027027027027,0.0035955056179775282,0.00022471910112359551,0.6818181818181818,0.00033707865168539324,0.4839400428265525,0.5588235294117647,0.10599182932364958,0.5652173913043478,0.4772344013490725,0.14616432137993646,0.4848484848484849,0.9230769230769232,0.007489786654561961,0.0004539264639128461,0.6,0.0004539264639128461,0.0019535186880754803,0.0026948123611531547,0.04744401513588979,0.042284297716093745,0.0005692496108450158,0.010411500409448991,0.07041278956639857,0.07741807014666051,85.40175845396453,91.94180166238985
1.0,KO/TKO,1,293,2015-04-25,John Makdessi,Shane Campbell,1.0,0.0,0.0,0.0,5.0,0.0,29.0,28.0,0.0,0.0,2.0,0.0,2,0,47,98,25,57,59,114,25,57,0,2,0,3,8.0,0.0,861.0,414.0,888.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,5486.0,0.0,1215.0,0.0,917.0,0.0,1241.0,0.0,919.0,0.0,28.0,0.0,24.0,0.0,3.0,0.0,1,0,2.0,0.0,0.4808362369337979,0.7547325102880659,0.15694495078381335,0.4898648648648649,0.7405318291700241,0.16186656944950786,,0.8571428571428571,0.0,0.0005468465184104996,0.625,0.0003645643456069996,,,,,,,,,,,,,0.001641106204028039,0.0005216304667786981,0.04189028865320008,0.028397013492764838,0.01503140482178983,5.992909926563804e-05,0.07525723306862987,0.0024141630901287556,87.97106929018696,2.5
0.0,KO/TKO,1,258,2015-04-25,Yves Jabouin,Thomas Almeida,0.0,0.0,1.0,1.0,5.0,1.0,35.0,23.0,0.0,0.0,0.0,0.0,0,0,20,56,31,75,20,56,32,76,1,1,0,0,8.0,1.0,653.0,275.0,775.0,369.0,21.0,10.0,217.0,120.0,219.0,122.0,0.0,0.0,258,5547.0,900.0,690.0,189.0,441.0,122.0,869.0,195.0,468.0,124.0,20.0,11.0,16.0,9.0,1.0,0.0,0,1,0.0,0.0,0.4211332312404288,0.6391304347826087,0.11772129078781325,0.4761290322580645,0.5385500575373993,0.13971516134847664,0.4761904761904762,0.8,0.003785830178474851,0.00018027762754642152,0.625,0.0,0.5529953917050692,0.6455026455026455,0.2411111111111111,0.5570776255707762,0.6358974358974359,0.2433333333333333,,0.8181818181818182,0.0,0.0,1.0,0.0,0.0009911639953929941,0.0004017808055593761,0.039791917661265656,0.027805127287586932,0.0017291239923127619,0.0,0.008323579139029784,0.001072961373390558,9.583333333333336,1.0
1.0,Decision - Unanimous,3,300,2015-04-25,Chad Laprise,Bryan Barberena,0.0,0.0,2.0,1.0,2.0,1.0,28.0,25.0,1.0,0.0,0.0,1.0,0,0,84,172,94,202,84,172,99,207,0,1,1,3,2.0,1.0,257.0,106.0,281.0,127.0,7.0,4.0,122.0,63.0,172.0,106.0,0.0,0.0,900,1800.0,804.0,210.0,60.0,148.0,36.0,224.0,71.0,152.0,36.0,10.0,5.0,8.0,2.0,0.0,1.0,0,0,0.0,1.0,0.41245136186770426,0.7047619047619048,0.14277777777777778,0.4519572953736655,0.6785714285714286,0.15611111111111112,0.5714285714285714,0.8,0.003888888888888889,0.0,1.0,0.0,0.5163934426229508,0.6,0.1517412935323383,0.6162790697674418,0.5070422535211268,0.21393034825870647,,0.4,0.0,0.0012437810945273634,1.0,0.0012437810945273634,0.0007094262571705084,0.0008988225933714019,0.030585640016345624,0.028083178560462798,0.0,0.0,0.0024141630901287556,0.001609442060085837,2.5,1.8333333333333333
1.0,Submission,3,95,2015-04-25,Olivier Aubin-Mercier,David Michaud,0.0,0.0,1.0,1.0,1.0,1.0,26.0,26.0,1.0,0.0,0.0,0.0,1,0,49,86,17,52,82,127,22,57,3,15,0,0,2.0,2.0,164.0,76.0,178.0,90.0,14.0,4.0,261.0,118.0,356.0,192.0,12.0,7.0,695,1402.0,1800.0,226.0,317.0,131.0,181.0,286.0,387.0,132.0,191.0,1.0,7.0,0.0,5.0,0.0,0.0,1,0,1.0,0.0,0.4634146341463415,0.5796460176991151,0.11697574893009985,0.5056179775280899,0.4615384615384616,0.12696148359486448,0.2857142857142857,0.0,0.00998573466476462,0.0,0.5,0.0007132667617689017,0.4521072796934866,0.5709779179810726,0.145,0.5393258426966292,0.4935400516795866,0.19777777777777775,0.5833333333333334,0.7142857142857143,0.006666666666666667,0.0,0.5,0.0,0.00036183091848626875,0.00036183091848626875,0.027805127287586932,0.027805127287586932,1.152482678185347e-06,2.304965356370694e-06,0.001072961373390558,0.001072961373390558,1.0,1.0
1.0,Decision - Unanimous,3,300,2015-04-25,Nordine Taleb,Chris Clements,0.0,0.0,2.0,1.0,2.0,2.0,33.0,39.0,0.0,0.0,0.0,1.0,0,0,36,64,17,62,64,97,29,75,6,6,0,0,2.0,4.0,190.0,114.0,302.0,223.0,8.0,6.0,269.0,148.0,326.0,201.0,2.0,0.0,900,1800.0,2195.0,179.0,156.0,132.0,70.0,237.0,267.0,136.0,81.0,9.0,19.0,7.0,8.0,0.0,2.0,0,0,0.0,1.0,0.6,0.7374301675977654,0.10555555555555557,0.7384105960264901,0.5738396624472574,0.16777777777777778,0.75,0.7777777777777778,0.004444444444444445,0.0,1.0,0.0,0.5501858736059481,0.4487179487179487,0.12255125284738043,0.6165644171779141,0.30337078651685395,0.14851936218678816,0.0,0.42105263157894735,0.0009111617312072892,0.0009111617312072892,0.5,0.0004555808656036447,0.0009540626920865978,0.0005725900636580644,0.030863691289221496,0.030585640016345624,0.0,0.0006407017075549228,0.0029804482594182166,0.0024141630901287556,3.3333333333333335,2.5
0.0,Decision - Unanimous,3,300,2015-04-25,Jessica Rakoczy,Valerie Letourneau,1.0,0.0,0.0,1.0,0.0,1.0,38.0,31.0,1.0,0.0,0.0,0.0,0,0,46,107,38,124,60,125,50,136,1,5,2,2,1.0,1.0,5.0,4.0,9.0,8.0,0.0,0.0,275.0,104.0,278.0,106.0,2.0,0.0,900,299.0,900.0,76.0,270.0,43.0,203.0,119.0,272.0,53.0,203.0,2.0,3.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.8,0.5657894736842105,0.016722408026755852,0.8888888888888888,0.4453781512605042,0.030100334448160536,,0.0,0.0,0.0,0.0,0.0,0.3781818181818182,0.7518518518518519,0.3055555555555556,0.38129496402877705,0.7463235294117647,0.3088888888888889,0.0,1.0,0.0022222222222222227,0.0,1.0,0.0,0.00028193114434005415,0.0004017808055593761,0.025277388443260846,0.027805127287586932,0.0,0.0,0.0,0.001072961373390558,0.0,1.0
1.0,Decision - Unanimous,3,300,2015-04-25,Randa Markos,Aisling Daly,1.0,0.0,0.0,1.0,0.0,1.0,29.0,27.0,0.0,0.0,0.0,0.0,0,0,18,52,27,65,131,171,50,92,2,4,2,5,1.0,1.0,102.0,55.0,124.0,76.0,2.0,1.0,26.0,16.0,68.0,52.0,2.0,1.0,900,900.0,293.0,98.0,15.0,59.0,3.0,166.0,15.0,72.0,3.0,8.0,1.0,4.0,0.0,0.0,0.0,0,0,0.0,1.0,0.5392156862745098,0.6020408163265306,0.11333333333333333,0.6129032258064516,0.43373493975903615,0.13777777777777778,0.5,0.5,0.0022222222222222227,0.0,0.0,0.0,0.6153846153846154,0.2,0.08873720136518773,0.7647058823529411,0.2,0.23208191126279865,0.5,0.0,0.006825938566552901,0.0,1.0,0.0034129692832764505,0.00028193114434005415,0.0005216304667786981,0.025277388443260846,0.027805127287586932,0.0,0.0,0.0,0.001072961373390558,0.0,1.0
1.0,Submission,2,187,2015-04-25,Alexis Davis,Sarah Kaufman,1.0,0.0,0.0,1.0,3.0,1.0,30.0,29.0,1.0,0.0,0.0,0.0,0,0,34,99,65,130,40,106,76,141,1,3,0,0,4.0,2.0,363.0,149.0,594.0,344.0,7.0,3.0,584.0,289.0,661.0,363.0,1.0,1.0,487,2716.0,1800.0,273.0,452.0,135.0,308.0,422.0,502.0,159.0,309.0,4.0,5.0,1.0,5.0,0.0,0.0,1,0,0.0,0.0,0.41046831955922863,0.4945054945054945,0.13365243004418262,0.5791245791245792,0.3767772511848341,0.2187039764359352,0.42857142857142855,0.25,0.002577319587628866,0.0,0.75,0.0,0.4948630136986301,0.6814159292035398,0.3244444444444444,0.5491679273827534,0.6155378486055777,0.3672222222222222,1.0,1.0,0.0005555555555555557,0.0,0.5,0.0,0.000857246181531519,0.00071022653007505,0.03344704038812275,0.028083178560462798,2.304965356370694e-06,0.0,0.004138565297363581,0.001609442060085837,5.166666666666666,1.8333333333333333
0.0,KO/TKO,1,56,2015-05-09,Anthony Perosh,Sean O'Connell,0.0,0.0,1.0,1.0,5.0,1.0,42.0,31.0,0.0,0.0,2.0,1.0,0,0,3,5,20,38,3,5,20,38,0,0,0,0,10.0,3.0,164.0,77.0,205.0,111.0,18.0,6.0,394.0,190.0,519.0,303.0,7.0,0.0,56,2100.0,1898.0,178.0,408.0,74.0,195.0,282.0,465.0,78.0,201.0,3.0,2.0,0.0,1.0,1.0,2.0,0,1,5.0,1.0,0.4695121951219512,0.4157303370786517,0.07809523809523809,0.5414634146341464,0.2765957446808511,0.09761904761904762,0.3333333333333333,0.0,0.008571428571428572,0.0004761904761904762,0.5,0.0023809523809523807,0.4822335025380711,0.4779411764705882,0.20758693361433087,0.5838150289017341,0.43225806451612897,0.27344573234984193,0.0,0.5,0.0036880927291886205,0.001053740779768177,0.3333333333333333,0.0005268703898840885,0.001153732782841979,0.00040053169427678784,0.03924651317296091,0.027748959034113525,0.0021579444813543598,0.0003720800551596959,0.009799418159546776,0.0010718113612004287,12.783333333333328,1.0
0.0,Submission,1,293,2015-05-09,Jake Matthews,James Vick,0.0,0.0,2.0,3.0,2.0,3.0,20.0,28.0,0.0,0.0,0.0,0.0,0,0,4,28,10,26,4,28,19,35,1,2,0,1,2.0,3.0,148.0,86.0,236.0,169.0,13.0,5.0,361.0,117.0,370.0,126.0,1.0,0.0,293,1208.0,1858.0,45.0,318.0,20.0,202.0,61.0,328.0,20.0,203.0,1.0,13.0,1.0,8.0,0.0,1.0,0,1,2.0,1.0,0.581081081081081,0.4444444444444444,0.12251655629139073,0.7161016949152542,0.3278688524590164,0.19536423841059605,0.38461538461538464,1.0,0.01076158940397351,0.0,1.0,0.0016556291390728475,0.32409972299168976,0.6352201257861635,0.19429494079655546,0.34054054054054056,0.6189024390243902,0.1991388589881593,0.0,0.6153846153846154,0.0005382131324004305,0.0005382131324004305,1.0,0.0005382131324004305,0.000525468307497458,0.0018304688566064954,0.030605283079741037,0.03501422596776804,0.0,0.0,0.04948627687561806,0.08743724262424549,52.140548692793445,94.08934676434674
1.0,KO/TKO,5,167,2015-05-09,Stipe Miocic,Mark Hunt,1.0,1.0,0.0,0.0,6.0,5.0,32.0,41.0,0.0,1.0,3.0,4.0,0,0,113,180,33,96,361,464,46,109,6,8,0,0,8.0,9.0,904.0,422.0,1035.0,538.0,39.0,10.0,645.0,294.0,855.0,483.0,13.0,7.0,1367,5302.0,5484.0,867.0,584.0,542.0,315.0,925.0,718.0,548.0,344.0,10.0,34.0,7.0,29.0,2.0,6.0,1,0,3.0,4.0,0.4668141592920354,0.6251441753171857,0.17050169747265184,0.5198067632850242,0.5924324324324325,0.1952093549603923,0.2564102564102564,0.7,0.0073557148245944936,0.0003772161448509996,0.75,0.0005658242172764996,0.4558139534883721,0.5393835616438356,0.1176148796498906,0.5649122807017544,0.479108635097493,0.15590809628008753,0.5384615384615384,0.8529411764705882,0.0023705324580598104,0.0010940919037199122,0.5555555555555556,0.0007293946024799418,0.0014923769651303482,0.0023289637849547946,0.04644364703556116,0.04497497785301367,0.0004578773534999471,0.0005607550709878794,0.02206100168581385,0.020231056845515925,25.861904761904743,23.909523809523808
0.0,KO/TKO,1,44,2015-05-09,Brad Tavares,Robert Whittaker,0.0,0.0,1.0,2.0,8.0,4.0,27.0,24.0,0.0,1.0,1.0,2.0,0,1,2,7,10,14,2,7,10,14,0,0,0,0,11.0,6.0,1120.0,461.0,1292.0,619.0,43.0,14.0,852.0,318.0,896.0,358.0,4.0,3.0,44,8858.0,4027.0,817.0,854.0,447.0,565.0,1068.0,910.0,466.0,576.0,50.0,24.0,37.0,22.0,1.0,5.0,0,1,1.0,2.0,0.4116071428571429,0.5471236230110159,0.12643937683449988,0.4791021671826625,0.4363295880149813,0.14585685256265524,0.32558139534883723,0.74,0.0048543689320388345,0.00011289230074508918,0.7272727272727273,0.00011289230074508918,0.3732394366197183,0.6615925058548009,0.21157188974422647,0.39955357142857145,0.6329670329670329,0.22249813757139308,0.75,0.9166666666666666,0.0009932952570151476,0.0012416190712689348,0.6666666666666666,0.0004966476285075738,0.0022369516596159583,0.0014482831811389563,0.05078458067595701,0.03666059509711183,0.00823954948259257,0.003243988401844824,0.08575594688609291,0.05342762803247741,105.50046938355736,59.86784943213023
0.0,KO/TKO,2,253,2015-05-09,Hatsu Hioki,Dan Hooker,1.0,1.0,0.0,0.0,3.0,1.0,31.0,25.0,0.0,0.0,0.0,1.0,0,1,32,92,21,61,38,98,34,74,2,5,0,0,7.0,2.0,486.0,220.0,793.0,499.0,28.0,16.0,254.0,111.0,320.0,167.0,0.0,0.0,553,5972.0,1114.0,634.0,249.0,412.0,116.0,881.0,255.0,444.0,117.0,20.0,15.0,10.0,12.0,0.0,0.0,0,1,0.0,1.0,0.4526748971193416,0.6498422712933754,0.08137977227059613,0.6292559899117276,0.5039727582292849,0.1327863362357669,0.5714285714285714,0.5,0.0046885465505693245,0.0,0.42857142857142855,0.0,0.437007874015748,0.465863453815261,0.22800718132854575,0.521875,0.4588235294117647,0.2872531418312388,,0.8,0.0,0.0,0.5,0.0008976660682226213,0.000757515623775437,0.0007232111810085088,0.03532014786805373,0.028001222298060013,0.007842917145498151,0.0007107075334998552,0.05671765294468029,0.0014290818149339049,67.05951524825443,1.5
0.0,KO/TKO,1,299,2015-05-09,Alptekin Ozkilic,Ben Nguyen,2.0,0.0,0.0,0.0,1.0,0.0,29.0,26.0,0.0,0.0,0.0,0.0,0,2,15,49,27,60,28,62,27,60,1,3,0,1,3.0,0.0,539.0,175.0,574.0,201.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,299,2691.0,0.0,643.0,0.0,385.0,0.0,669.0,0.0,389.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0,1,0.0,0.0,0.3246753246753247,0.5987558320373251,0.20029728725380896,0.3501742160278746,0.5814648729446936,0.21330360460795245,0.6190476190476191,0.7333333333333333,0.007803790412486066,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,0.00048266693455183954,0.0005200085051484411,0.028278711888401146,0.02835647436537994,0.00043080734433562773,5.938535170695032e-05,0.0021436227224008574,0.002411575562700965,2.3333333333333335,2.5
0.0,KO/TKO,1,49,2015-05-09,Daniel Kelly,Sam Alvey,0.0,0.0,2.0,2.0,2.0,2.0,37.0,29.0,0.0,0.0,0.0,2.0,0,1,2,8,8,13,2,8,8,13,0,0,0,0,2.0,3.0,238.0,86.0,249.0,94.0,2.0,1.0,183.0,92.0,195.0,104.0,0.0,0.0,49,1167.0,1250.0,342.0,210.0,269.0,108.0,345.0,219.0,269.0,108.0,6.0,7.0,5.0,5.0,0.0,1.0,0,1,1.0,2.0,0.3613445378151261,0.7865497076023392,0.20394173093401885,0.37751004016064255,0.7797101449275362,0.2133676092544987,0.5,0.8333333333333334,0.001713796058269066,0.0,1.0,0.000856898029134533,0.5027322404371585,0.5142857142857142,0.1464,0.5333333333333333,0.4931506849315068,0.156,,0.7142857142857143,0.0,0.0008,0.6666666666666666,0.0016,0.0009442893298101959,0.0019570582178552397,0.030776118201471362,0.032141527501064596,0.0,0.0032756778372644408,0.0028581636298678098,0.07083798529236632,3.0,78.69557909410896
1.0,Submission,1,249,2015-05-09,Bec Rawlings,Lisa Ellis,1.0,1.0,0.0,0.0,0.0,0.0,26.0,32.0,0.0,0.0,0.0,0.0,0,0,21,40,7,17,33,55,8,18,0,0,1,3,1.0,1.0,118.0,69.0,147.0,90.0,2.0,0.0,5.0,4.0,10.0,7.0,3.0,2.0,249,900.0,485.0,99.0,14.0,43.0,6.0,136.0,64.0,51.0,16.0,5.0,1.0,4.0,0.0,0.0,0.0,1,0,0.0,0.0,0.5847457627118644,0.4343434343434344,0.13111111111111112,0.6122448979591837,0.375,0.16333333333333333,0.0,0.8,0.0022222222222222227,0.0,0.0,0.0,0.8,0.42857142857142855,0.010309278350515464,0.7,0.25,0.020618556701030927,0.6666666666666666,0.0,0.006185567010309278,0.0,0.0,0.0,0.0002810548834051347,0.0002810548834051347,0.025226326394648658,0.025226326394648658,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Submission,2,294,2015-05-09,Dylan Andrews,Bradley Scott,2.0,1.0,0.0,0.0,2.0,1.0,35.0,25.0,0.0,1.0,2.0,0.0,2,0,25,56,42,75,32,63,64,100,1,2,1,4,4.0,3.0,107.0,57.0,137.0,84.0,12.0,6.0,269.0,110.0,333.0,166.0,8.0,1.0,594,1630.0,2057.0,115.0,284.0,56.0,158.0,143.0,376.0,56.0,165.0,10.0,19.0,5.0,15.0,1.0,0.0,0,1,2.0,1.0,0.5327102803738317,0.4869565217391305,0.0656441717791411,0.6131386861313869,0.3916083916083916,0.08404907975460123,0.5,0.5,0.007361963190184048,0.0006134969325153375,0.5,0.001226993865030675,0.40892193308550173,0.5563380281690141,0.13077297034516286,0.4984984984984985,0.4388297872340425,0.16188624210014585,0.125,0.7894736842105263,0.0038891589693728725,0.0,0.3333333333333333,0.00048614487117160907,0.0006335268250395544,0.00041237770371024384,0.030523854937524877,0.028068652170130232,0.0003833378530637822,0.0018545984362159506,0.002411575562700965,0.057500957621762966,2.5,60.744300174370544
1.0,Submission,3,195,2015-05-09,Alex Chambers,Kailin Curran,1.0,1.0,0.0,0.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0,0,0,44,109,81,190,53,121,123,239,2,5,2,4,1.0,1.0,15.0,12.0,15.0,12.0,1.0,1.0,49.0,28.0,89.0,62.0,5.0,5.0,795,293.0,774.0,26.0,108.0,10.0,47.0,68.0,241.0,16.0,74.0,2.0,6.0,1.0,3.0,0.0,0.0,1,0,0.0,0.0,0.8,0.38461538461538464,0.05119453924914676,0.8,0.2352941176470588,0.05119453924914676,1.0,0.5,0.0034129692832764505,0.0,0.0,0.0,0.5714285714285714,0.4351851851851852,0.06330749354005168,0.6966292134831461,0.3070539419087137,0.11498708010335915,1.0,0.5,0.006459948320413436,0.0,0.0,0.0,0.0002810548834051347,0.0002810548834051347,0.025226326394648658,0.025226326394648658,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Decision - Unanimous,3,300,2015-05-09,Vik Grujic,Brendan O'Reilly,1.0,1.0,0.0,0.0,1.0,0.0,38.0,27.0,0.0,0.0,1.0,0.0,0,0,59,106,42,85,103,156,83,127,1,3,6,10,3.0,1.0,70.0,26.0,139.0,95.0,6.0,2.0,50.0,15.0,121.0,74.0,3.0,0.0,900,1381.0,900.0,137.0,40.0,50.0,21.0,231.0,179.0,54.0,49.0,5.0,4.0,0.0,2.0,0.0,0.0,0,0,1.0,0.0,0.37142857142857133,0.36496350364963503,0.05068790731354091,0.6834532374100719,0.23376623376623376,0.1006517016654598,0.3333333333333333,0.0,0.004344677769732078,0.0,0.3333333333333333,0.000724112961622013,0.3,0.525,0.05555555555555555,0.6115702479338843,0.2737430167597765,0.13444444444444445,0.0,0.5,0.0033333333333333327,0.0,0.0,0.0,0.00040053169427678784,0.0002810548834051347,0.027748959034113525,0.025226326394648658,0.00013477960326696925,0.0,0.0010718113612004287,0.0,1.0,0.0
1.0,Decision - Split,3,300,2015-05-09,Kyle Noke,Jonavin Webb,1.0,0.0,0.0,0.0,4.0,0.0,35.0,26.0,0.0,0.0,2.0,0.0,0,1,31,82,23,67,44,98,33,80,0,0,2,8,7.0,0.0,312.0,184.0,360.0,230.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,900,3080.0,0.0,230.0,0.0,130.0,0.0,431.0,0.0,148.0,0.0,16.0,0.0,11.0,0.0,2.0,0.0,0,0,4.0,0.0,0.5897435897435898,0.5652173913043478,0.1012987012987013,0.6388888888888888,0.3433874709976798,0.11688311688311688,0.5333333333333333,0.6875,0.00487012987012987,0.0006493506493506495,0.5714285714285714,0.001298701298701299,,,,,,,,,,,,,0.0012110777614478744,0.0005200085051484411,0.03845079507535227,0.02835647436537994,0.011603813379999765,5.938535170695032e-05,0.08421605681816924,0.002411575562700965,93.50901320901318,2.5
1.0,Decision - Unanimous,3,300,2015-05-16,Gegard Mousasi,Costas Philippou,0.0,0.0,1.0,1.0,3.0,6.0,29.0,35.0,0.0,0.0,1.0,3.0,0,0,56,85,9,46,137,182,12,49,4,4,0,1,5.0,9.0,363.0,164.0,468.0,259.0,3.0,0.0,649.0,235.0,809.0,367.0,6.0,3.0,900,3577.0,5800.0,289.0,584.0,204.0,335.0,328.0,828.0,207.0,379.0,21.0,40.0,15.0,29.0,1.0,5.0,0,0,2.0,3.0,0.4517906336088154,0.7058823529411765,0.1014816885658373,0.5534188034188035,0.6310975609756098,0.13083589600223652,0.0,0.7142857142857143,0.0008386916410399776,0.00027956388034665916,0.6,0.0005591277606933183,0.36209553158705704,0.5736301369863014,0.11189655172413793,0.45364647713226197,0.4577294685990338,0.13948275862068965,0.5,0.725,0.0010344827586206897,0.0008620689655172414,0.6666666666666666,0.0005172413793103448,0.0012671995948563123,0.002121555423017931,0.036252585515562694,0.04682019332196727,0.0003970154562522304,0.01195952248505969,0.10350641034018586,0.08643132174762765,113.22946081696071,103.7320041070038
1.0,Decision - Unanimous,3,300,2015-05-16,Mark Munoz,Luke Barnatt,3.0,2.0,0.0,0.0,8.0,3.0,37.0,27.0,0.0,0.0,4.0,1.0,0,0,35,71,42,96,43,79,98,154,9,16,1,2,14.0,5.0,544.0,276.0,703.0,419.0,60.0,16.0,774.0,275.0,790.0,291.0,5.0,2.0,900,5648.0,3396.0,465.0,606.0,270.0,364.0,732.0,647.0,289.0,374.0,27.0,17.0,15.0,14.0,2.0,2.0,0,0,3.0,2.0,0.5073529411764706,0.5806451612903226,0.09631728045325777,0.5960170697012802,0.3948087431693989,0.12446883852691218,0.26666666666666666,0.5555555555555556,0.010623229461756374,0.0003541076487252125,0.5714285714285714,0.0005311614730878186,0.355297157622739,0.6006600660066007,0.22791519434628976,0.3683544303797469,0.5780525502318392,0.2326266195524146,0.4,0.8235294117647058,0.0014723203769140163,0.0005889281507656067,0.6,0.0005889281507656067,0.0030185692009433835,0.000997483287709795,0.050166504454342814,0.033943920421108394,0.012105855105538445,0.003757287938859927,0.10960676783940451,0.0773827893770505,124.80299145299188,84.89507894066726
0.0,KO/TKO,2,84,2015-05-16,Hyun Gyu Lim,Neil Magny,0.0,0.0,1.0,6.0,3.0,7.0,30.0,27.0,0.0,0.0,3.0,2.0,0,0,15,36,43,75,15,36,64,102,0,0,2,4,4.0,9.0,499.0,220.0,510.0,230.0,1.0,1.0,901.0,413.0,1308.0,784.0,40.0,21.0,384,2356.0,6587.0,363.0,475.0,174.0,309.0,427.0,619.0,185.0,332.0,18.0,52.0,15.0,37.0,4.0,1.0,0,1,3.0,3.0,0.4408817635270541,0.4793388429752066,0.21179966044142612,0.4509803921568628,0.4332552693208431,0.2164685908319185,1.0,0.8333333333333334,0.00042444821731748726,0.001697792869269949,0.75,0.0012733446519524619,0.4583795782463929,0.6505263157894737,0.13678457567936844,0.599388379204893,0.5363489499192245,0.198572946713223,0.525,0.7115384615384616,0.006072567177774404,0.0001518141794443601,0.7777777777777778,0.0004554425383330803,0.0010730403839851904,0.0026228229304388687,0.03372790190816488,0.04619197364551438,0.00037152606808734783,0.007604586307276204,0.004764219737481769,0.06747100725988535,5.0,79.66469886322865
1.0,Decision - Split,3,300,2015-05-16,Phillipe Nover,Yui Chul Nam,3.0,0.0,0.0,1.0,0.0,1.0,31.0,33.0,1.0,0.0,0.0,0.0,0,0,12,24,29,60,54,74,56,92,6,12,2,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,77.0,173.0,109.0,1.0,1.0,900,0.0,900.0,0.0,55.0,0.0,24.0,0.0,174.0,0.0,43.0,0.0,7.0,0.0,4.0,0.0,3.0,0,0,0.0,0.0,,,,,,,,,,,0.0,,0.5923076923076923,0.4363636363636363,0.14444444444444446,0.630057803468208,0.2471264367816092,0.1922222222222222,1.0,0.5714285714285714,0.0011111111111111113,0.0033333333333333327,1.0,0.0,0.0005163233839040528,0.0005047625844567729,0.028340769962296036,0.02797263482365025,6.071062585869568e-05,0.0,0.0024064171122994654,0.06518268417523394,2.5,67.06499758411591
